Frame,J0,J1,J2,J3,J4,J5,J6
0,1.3699013,-1.4978783,-1.8567908,-2.6743739,-1.7926852,1.7650318,1.8601925,3.4246411e-06,3.4119885e-06
1,1.3698921,-1.4979608,-1.8568877,-2.6743531,-1.7926663,1.765029,1.8601925,3.4238049e-06,3.4241577e-06
2,1.3698084,-1.4980371,-1.8568056,-2.6743805,-1.792734,1.7649466,1.8601192,3.42397e-06,3.4115615e-06
3,1.3697302,-1.4981123,-1.8567272,-2.6744065,-1.7928027,1.7648642,1.8600471,3.4238863e-06,3.4120308e-06
4,1.3697214,-1.4981948,-1.8568243,-2.674386,-1.792784,1.7648613,1.8600471,3.4242973e-06,3.4247053e-06
5,1.369644,-1.4982716,-1.8567467,-2.6744118,-1.7928504,1.764776,1.8599771,3.424102e-06,3.4124716e-06
6,1.3696352,-1.4983541,-1.8568437,-2.6743913,-1.7928315,1.7647731,1.8599771,3.4222435e-06,3.422628e-06
7,1.3695587,-1.4984308,-1.8567649,-2.6744173,-1.7928991,1.7646858,1.8599089,3.422119e-06,3.4105624e-06
8,1.36955,-1.4985133,-1.8568618,-2.6743968,-1.7928803,1.7646829,1.8599089,3.4210432e-06,3.4214393e-06
9,1.3694748,-1.4985902,-1.8567816,-2.674423,-1.7929498,1.7645929,1.8598418,3.4176778e-06,3.4063266e-06
10,1.3694661,-1.4986727,-1.8568785,-2.6744025,-1.792931,1.76459,1.8598418,3.4168884e-06,3.4173493e-06
11,1.3693919,-1.498753,-1.8567966,-2.6744277,-1.7929965,1.7644968,1.8597778,3.4183083e-06,3.4069299e-06
12,1.3693832,-1.4988354,-1.8568935,-2.6744072,-1.7929777,1.764494,1.8597778,3.4189702e-06,3.4194084e-06
13,1.3693098,-1.4989157,-1.8568108,-2.6744332,-1.7930458,1.7643992,1.8597143,3.4204274e-06,3.4091292e-06
14,1.3693011,-1.4989982,-1.8569077,-2.6744127,-1.7930269,1.7643963,1.8597143,3.4202437e-06,3.420657e-06
15,1.3692285,-1.4990784,-1.856824,-2.6744392,-1.7930979,1.764299,1.8596513,3.420972e-06,3.4097632e-06
16,1.3692198,-1.4991609,-1.856921,-2.6744187,-1.793079,1.7642962,1.8596513,3.4224854e-06,3.4229317e-06
17,1.3691485,-1.4992411,-1.8568363,-2.674446,-1.7931523,1.7641976,1.8595891,3.423301e-06,3.4122122e-06
18,1.3691399,-1.4993236,-1.8569332,-2.6744256,-1.7931335,1.7641947,1.8595891,3.4217212e-06,3.4221162e-06
19,1.3690696,-1.4994038,-1.8568476,-2.674454,-1.7932081,1.7640935,1.8595282,3.4222762e-06,3.4113048e-06
20,1.369061,-1.4994863,-1.8569446,-2.6744335,-1.7931893,1.7640907,1.8595282,3.423678e-06,3.424089e-06
21,1.3689914,-1.4995667,-1.8568583,-2.6744628,-1.7932652,1.7639881,1.8594682,3.4263946e-06,3.415451e-06
22,1.3689829,-1.4996492,-1.8569552,-2.6744423,-1.7932464,1.7639853,1.8594682,3.427055e-06,3.4274694e-06
23,1.368914,-1.4997292,-1.856868,-2.6744747,-1.7933278,1.763881,1.8594079,3.4263558e-06,3.415484e-06
24,1.3689055,-1.4998116,-1.8569648,-2.6744542,-1.793309,1.7638781,1.8594079,3.4242e-06,3.4245897e-06
25,1.3688378,-1.4998916,-1.8568772,-2.6744866,-1.793391,1.7637721,1.8593488,3.4260656e-06,3.4151826e-06
26,1.3688294,-1.4999741,-1.856974,-2.6744661,-1.7933722,1.7637693,1.8593488,3.4277934e-06,3.428212e-06
27,1.3687627,-1.5000542,-1.8568856,-2.6744986,-1.7934546,1.763661,1.8592912,3.4286657e-06,3.4178527e-06
28,1.3687543,-1.5001367,-1.8569824,-2.674478,-1.7934358,1.7636582,1.8592912,3.4277252e-06,3.4281572e-06
29,1.3686881,-1.5002172,-1.856893,-2.6745098,-1.793518,1.7635483,1.8592353,3.4291243e-06,3.418331e-06
30,1.3686798,-1.5002996,-1.8569897,-2.6744893,-1.7934991,1.7635454,1.8592353,3.4286463e-06,3.4290988e-06
31,1.3686146,-1.50038,-1.8568997,-2.674521,-1.7935817,1.7634335,1.8591803,3.429859e-06,3.4191412e-06
32,1.3686062,-1.5004624,-1.8569965,-2.6745005,-1.7935629,1.7634306,1.8591803,3.429042e-06,3.429454e-06
33,1.3685421,-1.5005429,-1.8569057,-2.6745327,-1.7936465,1.7633173,1.8591266,3.4291281e-06,3.418416e-06
34,1.3684827,-1.500624,-1.8568188,-2.6745589,-1.7937257,1.7632037,1.8590748,3.4264995e-06,3.416149e-06
35,1.3684744,-1.5007064,-1.8569156,-2.6745384,-1.7937069,1.7632009,1.8590748,3.42749e-06,3.4278846e-06
36,1.3684155,-1.5007901,-1.8568299,-2.6745644,-1.7937855,1.7630854,1.8590249,3.427775e-06,3.4175237e-06
37,1.3684071,-1.5008725,-1.8569267,-2.6745439,-1.7937666,1.7630825,1.8590249,3.4272775e-06,3.4277175e-06
38,1.3683482,-1.5009562,-1.85684,-2.6745703,-1.7938461,1.7629657,1.858975,3.429506e-06,3.4192847e-06
39,1.3683399,-1.5010386,-1.8569368,-2.6745498,-1.7938273,1.7629628,1.858975,3.4288164e-06,3.4292198e-06
40,1.368281,-1.5011221,-1.8568492,-2.6745775,-1.7939087,1.7628448,1.858926,3.4303293e-06,3.4201191e-06
41,1.3682728,-1.5012045,-1.856946,-2.674557,-1.7938899,1.7628419,1.858926,3.4309219e-06,3.431394e-06
42,1.3682139,-1.501288,-1.8568575,-2.6745865,-1.7939725,1.7627225,1.8588774,3.4329375e-06,3.4227496e-06
43,1.3682057,-1.5013704,-1.8569543,-2.674566,-1.7939537,1.7627196,1.8588774,3.4319849e-06,3.4324437e-06
44,1.3681476,-1.501454,-1.8568652,-2.674595,-1.7940367,1.7625989,1.8588297,3.434928e-06,3.4247737e-06
45,1.3681396,-1.5015364,-1.856962,-2.6745746,-1.7940179,1.762596,1.8588297,3.4336479e-06,3.4340915e-06
46,1.3680822,-1.5016199,-1.8568721,-2.6746047,-1.7941029,1.7624742,1.8587824,3.4357402e-06,3.425583e-06
47,1.3680742,-1.5017023,-1.8569689,-2.6745842,-1.7940841,1.7624713,1.8587824,3.4354778e-06,3.4359111e-06
48,1.3680173,-1.5017861,-1.8568778,-2.6746125,-1.7941672,1.7623475,1.8587368,3.4348293e-06,3.4246673e-06
49,1.3680093,-1.5018685,-1.8569746,-2.674592,-1.7941483,1.7623446,1.8587368,3.4357827e-06,3.4361976e-06
50,1.367953,-1.5019524,-1.8568829,-2.6746204,-1.7942319,1.7622197,1.8586919,3.4362906e-06,3.4261104e-06
51,1.367945,-1.5020348,-1.8569797,-2.6746,-1.794213,1.7622168,1.8586919,3.4350292e-06,3.4354744e-06
52,1.3678892,-1.5021187,-1.8568875,-2.6746283,-1.7942973,1.7620906,1.858648,3.435338e-06,3.4251718e-06
53,1.3678812,-1.5022011,-1.8569843,-2.6746078,-1.7942785,1.7620877,1.858648,3.43436e-06,3.434796e-06
54,1.367826,-1.5022846,-1.8568915,-2.6746395,-1.7943656,1.7619609,1.8586031,3.4353195e-06,3.4251022e-06
55,1.367818,-1.502367,-1.8569883,-2.674619,-1.7943468,1.761958,1.8586031,3.433477e-06,3.433929e-06
56,1.3677629,-1.5024506,-1.8568951,-2.6746504,-1.7944347,1.76183,1.8585591,3.4344814e-06,3.4243121e-06
57,1.367755,-1.502533,-1.8569919,-2.67463,-1.7944158,1.7618271,1.8585591,3.4344484e-06,3.4348666e-06
58,1.3677,-1.5026166,-1.8568981,-2.6746612,-1.7945039,1.761698,1.8585167,3.435045e-06,3.4247678e-06
59,1.3676921,-1.502699,-1.8569949,-2.6746407,-1.7944851,1.7616951,1.8585167,3.4350878e-06,3.4355337e-06
60,1.367637,-1.5027827,-1.8569003,-2.674672,-1.7945737,1.7615649,1.8584744,3.4351685e-06,3.4248787e-06
61,1.3676292,-1.5028651,-1.8569971,-2.6746514,-1.7945548,1.761562,1.8584744,3.4347893e-06,3.4352406e-06
62,1.367575,-1.5029489,-1.8569019,-2.6746812,-1.7946423,1.7614303,1.8584323,3.4361792e-06,3.4259615e-06
63,1.3675249,-1.5030321,-1.8568108,-2.6747065,-1.794725,1.7612993,1.8583926,3.435103e-06,3.4253062e-06
64,1.367517,-1.5031145,-1.8569076,-2.6746857,-1.7947061,1.7612964,1.8583926,3.4339432e-06,3.4344198e-06
65,1.3674666,-1.5031984,-1.856818,-2.6747112,-1.7947887,1.7611647,1.858354,3.4322625e-06,3.4225232e-06
66,1.3674587,-1.5032808,-1.8569148,-2.6746905,-1.7947699,1.7611618,1.858354,3.4306843e-06,3.4311527e-06
67,1.3674083,-1.5033647,-1.8568243,-2.6747162,-1.7948532,1.7610294,1.8583155,3.4287957e-06,3.4191019e-06
68,1.3674004,-1.5034469,-1.8569211,-2.6746955,-1.7948344,1.7610265,1.8583155,3.4280854e-06,3.4285506e-06
69,1.36735,-1.5035307,-1.8568298,-2.6747217,-1.7949187,1.7608935,1.858277,3.427425e-06,3.41769e-06
70,1.3673422,-1.503613,-1.8569266,-2.674701,-1.7948998,1.7608906,1.858277,3.4263871e-06,3.4268176e-06
71,1.3672928,-1.5036969,-1.8568344,-2.6747272,-1.7949834,1.7607565,1.8582386,3.4250568e-06,3.4154082e-06
72,1.367285,-1.5037792,-1.8569312,-2.6747065,-1.7949646,1.7607536,1.8582386,3.4257166e-06,3.4261684e-06
73,1.3672355,-1.503863,-1.8568385,-2.6747332,-1.795049,1.7606189,1.8582002,3.4228044e-06,3.413106e-06
74,1.3672279,-1.5039452,-1.8569353,-2.6747124,-1.7950301,1.7606161,1.8582002,3.4215861e-06,3.4220511e-06
75,1.3671784,-1.504029,-1.8568419,-2.6747398,-1.7951154,1.7604808,1.8581619,3.4208567e-06,3.4111526e-06
76,1.3671709,-1.5041113,-1.8569387,-2.674719,-1.7950965,1.760478,1.8581619,3.421143e-06,3.4216139e-06
77,1.3671216,-1.5041951,-1.8568447,-2.6747472,-1.7951822,1.7603422,1.8581238,3.4213367e-06,3.4116797e-06
78,1.3671141,-1.5042772,-1.8569415,-2.6747265,-1.7951634,1.7603395,1.8581238,3.421321e-06,3.4218083e-06
79,1.3670646,-1.504361,-1.8568469,-2.674756,-1.7952504,1.7602032,1.8580855,3.4224397e-06,3.4127227e-06
80,1.3670572,-1.5044432,-1.8569437,-2.6747353,-1.7952316,1.7602005,1.8580855,3.423964e-06,3.424373e-06
81,1.3670081,-1.5045304,-1.8568479,-2.6747608,-1.795313,1.7600621,1.8580511,3.423593e-06,3.4137063e-06
82,1.3670006,-1.5046126,-1.8569447,-2.67474,-1.7952942,1.7600594,1.8580511,3.4245975e-06,3.4250281e-06
83,1.3669515,-1.5046998,-1.8568486,-2.6747658,-1.7953761,1.7599204,1.8580166,3.4262132e-06,3.4163713e-06
84,1.3669441,-1.504782,-1.8569454,-2.674745,-1.7953572,1.7599176,1.8580166,3.4256366e-06,3.4261327e-06
85,1.366895,-1.5048658,-1.8568494,-2.6747754,-1.7954459,1.7597793,1.857979,3.4263192e-06,3.416511e-06
86,1.3668876,-1.5049479,-1.8569462,-2.6747546,-1.7954271,1.7597766,1.857979,3.4258285e-06,3.4262835e-06
87,1.3668386,-1.5050317,-1.8568498,-2.6747847,-1.7955158,1.7596377,1.8579422,3.4274142e-06,3.4176257e-06
88,1.3668312,-1.5051138,-1.8569466,-2.674764,-1.795497,1.759635,1.8579422,3.4274392e-06,3.4278994e-06
89,1.3667824,-1.5051975,-1.8568498,-2.674794,-1.7955858,1.7594954,1.8579059,3.426626e-06,3.4168786e-06
90,1.366775,-1.5052797,-1.8569466,-2.6747732,-1.7955669,1.7594926,1.8579059,3.4267935e-06,3.4272261e-06
91,1.3667265,-1.5053633,-1.8568491,-2.6748033,-1.7956557,1.7593522,1.8578702,3.4245184e-06,3.4147183e-06
92,1.3667191,-1.5054455,-1.8569459,-2.6747825,-1.7956369,1.7593495,1.8578702,3.425715e-06,3.4261905e-06
