Frame,J0,J1,J2,J3,J4,J5,J6
0,1.4288026,-1.4843354,-1.8577908,-2.673795,-1.7868018,1.7787187,1.9171748,3.430206e-06,3.4235416e-06
1,1.4287938,-1.4844186,-1.8578871,-2.6737752,-1.786786,1.778716,1.9171748,3.4294947e-06,3.4298648e-06
2,1.4287355,-1.4845,-1.8577908,-2.6738129,-1.78689,1.7785903,1.9171363,3.4303155e-06,3.4222526e-06
3,1.4287257,-1.4845836,-1.8578877,-2.6737933,-1.7868743,1.7785875,1.9171363,3.4301534e-06,3.4304974e-06
4,1.4286685,-1.484665,-1.8577907,-2.6738298,-1.7869765,1.77846,1.917098,3.4303246e-06,3.4222705e-06
5,1.428659,-1.4847486,-1.8578876,-2.6738102,-1.7869607,1.7784572,1.917098,3.4304571e-06,3.430823e-06
6,1.428602,-1.48483,-1.8577904,-2.6738455,-1.7870617,1.7783283,1.9170605,3.4321195e-06,3.4240281e-06
7,1.4285924,-1.4849136,-1.8578873,-2.6738257,-1.787046,1.7783254,1.9170605,3.4325476e-06,3.432886e-06
8,1.4285446,-1.4849948,-1.8577856,-2.6738586,-1.7871368,1.7781861,1.9170283,3.4364643e-06,3.4284772e-06
9,1.4284922,-1.4850787,-1.8576918,-2.673892,-1.7872301,1.778057,1.9169939,3.4396357e-06,3.431763e-06
10,1.4284827,-1.4851623,-1.8577887,-2.6738722,-1.7872144,1.7780541,1.9169939,3.43844e-06,3.438792e-06
11,1.4284308,-1.485247,-1.8576964,-2.6739054,-1.7873062,1.7779226,1.9169595,3.4406305e-06,3.4328116e-06
12,1.4284213,-1.4853306,-1.8577933,-2.6738856,-1.7872905,1.7779198,1.9169595,3.439294e-06,3.4396203e-06
13,1.4283696,-1.4854153,-1.8577002,-2.6739187,-1.7873828,1.7777872,1.9169253,3.4395086e-06,3.4316172e-06
14,1.4283601,-1.4854989,-1.8577971,-2.673899,-1.7873671,1.7777843,1.9169253,3.4389118e-06,3.4392556e-06
15,1.428309,-1.4855837,-1.8577037,-2.6739318,-1.7874595,1.777651,1.9168912,3.441184e-06,3.4332343e-06
16,1.4282994,-1.4856672,-1.8578006,-2.673912,-1.7874438,1.7776481,1.9168912,3.4408372e-06,3.4411544e-06
17,1.4282494,-1.485752,-1.8577058,-2.6739433,-1.7875355,1.7775131,1.916858,3.4406776e-06,3.4327095e-06
18,1.4282398,-1.4858356,-1.8578027,-2.6739235,-1.7875198,1.7775103,1.916858,3.4401519e-06,3.4405252e-06
19,1.4282835,-1.4859053,-1.8576653,-2.6738966,-1.7875023,1.7772666,1.9168802,3.4419454e-06,3.4355749e-06
20,1.4282751,-1.4859884,-1.8577616,-2.6738765,-1.7874864,1.7772639,1.9168802,3.4394056e-06,3.4397876e-06
21,1.4282202,-1.4860705,-1.8576685,-2.6739101,-1.7875847,1.7771354,1.9168434,3.4371842e-06,3.4291418e-06
22,1.4282106,-1.4861541,-1.8577654,-2.6738904,-1.7875689,1.7771325,1.9168434,3.4363418e-06,3.4366665e-06
23,1.4281573,-1.4862365,-1.8576717,-2.673924,-1.7876662,1.7770023,1.9168075,3.4351135e-06,3.4270172e-06
24,1.4281479,-1.4863199,-1.8577687,-2.6739042,-1.7876505,1.7769995,1.9168075,3.4356312e-06,3.4359855e-06
25,1.4280947,-1.4864024,-1.857674,-2.6739378,-1.7877479,1.7768687,1.9167715,3.4337838e-06,3.4257198e-06
26,1.4280853,-1.4864858,-1.8577709,-2.673918,-1.7877321,1.7768658,1.9167715,3.4329753e-06,3.433306e-06
27,1.4280322,-1.4865695,-1.8576756,-2.6739514,-1.7878287,1.7767338,1.9167368,3.434599e-06,3.426552e-06
28,1.4280227,-1.486653,-1.8577725,-2.6739316,-1.787813,1.7767309,1.9167368,3.4339475e-06,3.434304e-06
29,1.42797,-1.486737,-1.8576764,-2.673965,-1.7879082,1.7765969,1.9167024,3.436068e-06,3.427914e-06
30,1.4279608,-1.4868205,-1.8577733,-2.6739452,-1.7878925,1.776594,1.9167024,3.4366697e-06,3.4370669e-06
31,1.4279746,-1.4868902,-1.8576484,-2.6739423,-1.787922,1.7763864,1.9166987,3.4391012e-06,3.4322939e-06
32,1.4279659,-1.4869734,-1.8577449,-2.6739225,-1.7879063,1.7763836,1.9166987,3.4382358e-06,3.4386496e-06
33,1.4279109,-1.4870548,-1.8576496,-2.6739564,-1.788005,1.7762537,1.9166622,3.4358766e-06,3.4277523e-06
34,1.4279015,-1.4871382,-1.8577465,-2.6739366,-1.7879893,1.7762508,1.9166622,3.434833e-06,3.4352197e-06
35,1.4278475,-1.4872199,-1.8576506,-2.6739702,-1.7880868,1.7761196,1.9166274,3.4329862e-06,3.424896e-06
36,1.4278382,-1.4873033,-1.8577476,-2.6739504,-1.788071,1.7761167,1.9166274,3.4317945e-06,3.432169e-06
37,1.4277852,-1.4873863,-1.8576514,-2.673984,-1.7881678,1.7759842,1.9165927,3.433496e-06,3.4253858e-06
